"Species_SubSpecies","Species_SubSpecies.ORIG","Squished","Brackets.detected","Number.detected","Unique","Matched","Fuzzy","Fuzzy.toomany","Fuzzy.two","Fuzzy.one","Fuzzy.dist","OriSeq","Subseq","taxonID","scientificNameID","localID","scientificName","taxonRank","parentNameUsageID","scientificNameAuthorship","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","verbatimTaxonRank","nomenclaturalStatus","namePublishedIn","taxonomicStatus","acceptedNameUsageID","originalNameUsageID","nameAccordingToID","taxonRemarks","references","source","majorGroup","tplID","Hybrid","New.accepted","Old.status","Old.ID","Old.name"
"Lolium multiflorum Lam.","Lolium multiflorum Lam.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,10,89,4,"wfo-0000878467","urn:lsid:ipni.org:names:407503-1","422874","Lolium rigidum","species","wfo-4000022095","Gaudin","Poaceae","","",NA,"Lolium","","rigidum","","species","Valid","Agrost. Helv. 1: 334 (1811)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Agrost. Helv. 1: 334 1811  to Agrost. Helv. 1: 334 (1811), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-422","http://www.theplantlist.org/tpl1.1/record/kew-422874","The Poaceae TEN","A","kew-422874","",TRUE,"Synonym","wfo-0000878436","Lolium multiflorum var. rigidum"
"Lolium multiflorum Lam.","Lolium multiflorum Lam.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,10,89,5,"wfo-0000878425","urn:lsid:ipni.org:names:407489-1","422833","Lolium multiflorum","species","wfo-4000022095","Lam.","Poaceae","","",NA,"Lolium","","multiflorum","","species","Valid","Fl. Franç. (Lamarck) 3: 621. 1779 [1778 publ. after 21 Mar 1779]","Accepted","","",NA,"Source in seed data: wcs Updated namepublishedIn from Fl. Franç. 3: 621 1778  to Fl. Franç. (Lamarck) 3: 621. 1779 [1778 publ. after 21 Mar 1779] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.","http://www.theplantlist.org/tpl1.1/record/kew-422833","The Poaceae TEN","A","kew-422833","",TRUE,"Synonym","wfo-0000878437","Lolium multiflorum var. siculum"
"Lolium multiflorum Lam.","Lolium multiflorum Lam.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,10,89,6,"wfo-0001393825","urn:lsid:ipni.org:names:142931-2","142931-2","Lolium multiflorum var. typicum","variety","","Stuck.","Poaceae","","",NA,"Lolium","","multiflorum","typicum","variety","","Anales Mus. Nac. Buenos Aires ser. 3, 6: 528. 1906","Unchecked","","",NA,"Source in seed data: ipni Updated majorGroup from  to A, information provided by Alan E. on email Mar 08 2021","","The Poaceae TEN","A","","",FALSE,"","",""
"Lolium multiflorum Lam.","Lolium multiflorum Lam.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,10,89,7,"wfo-1200018194","urn:lsid:ipni.org:names:77282247-1","","Lolium multiflorum var. scabrum","variety","","de Lesd.","Poaceae","","",NA,"Lolium","","multiflorum","scabrum","variety","","Publ. Soc. Dunkerquoise 1935: 4: 90. 1934","Unchecked","","",NA,"","","The Poaceae TEN","A","","",FALSE,"","",""
"Lotus corniculatus L.","Lotus corniculatus L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,90,1,"wfo-0000212180","urn:lsid:ipni.org:names:30179739-2","7260","Lotus corniculatus","species","wfo-4000022302","L.","Fabaceae","","",NA,"Lotus","","corniculatus","","species","Valid","Sp. Pl.: 775 (1753)","Accepted","","",NA,"Source in seed data: ildis Update namepublishedIn from  to Sp. Pl. : 775 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-7260 >The Plant List v.1.1.</a> Or","https://www.legumedata.org/taxonomy/taxon/345329","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","ild-7260","",FALSE,"","",""
"Lupinus polyphyllus Lindl.","Lupinus polyphyllus Lindl.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,7,91,1,"wfo-0000213847","urn:lsid:ipni.org:names:504939-1","8908","Lupinus polyphyllus","species","wfo-4000022442","Lindl.","Fabaceae","","",NA,"Lupinus","","polyphyllus","","species","Valid","Bot. Reg.13: t. 1095 (1827)","Accepted","","",NA,"Source in seed data: ildis Update namepublishedIn from  to Bot. Reg. 13: t. 1095 (1827), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8908 >The Plant List v.1.1","https://www.legumedata.org/taxonomy/taxon/346871","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","ild-8908","",FALSE,"","",""
"Luzula luzuloides","Luzula luzuloides (Lam.) Dandy & Wilmott",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,92,1,"wfo-0000777899","urn:lsid:ipni.org:names:146224-2","316453","Luzula luzuloides","species","wfo-4000022464","(Lam.) Dandy","Juncaceae","","",NA,"Luzula","","luzuloides","","species","Valid","J. Bot. 76: 352 (1938)","Accepted","","wfo-0000776827",NA,"Source in seed data: iopi Updated scientificnameAuthorship from (Lam.) Dandy & Wilmott to (Lam.) Dandy, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-316453 >The","http://www.theplantlist.org/tpl1.1/record/kew-316453","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-316453","",FALSE,"","",""
"Luzula pallescens Sw.","Luzula pallescens Sw.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,11,93,1,"wfo-0000778015","urn:lsid:ipni.org:names:146239-2","316579","Luzula pallescens","species","wfo-4000022464","Sw.","Juncaceae","","",NA,"Luzula","","pallescens","","species","Valid","Summa Veg. Scand. : 13 (1814)","Accepted","","",NA,"Source in seed data: iopi Update namepublishedIn from Summa Veg. Scand. (Swartz) 13. 1814  to Summa Veg. Scand. : 13 (1814), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/r","http://www.theplantlist.org/tpl1.1/record/kew-316579","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-316579","",TRUE,"Synonym","wfo-0000778020","Luzula pallescens var. umbrosa"
"Lycopsis arvensis subsp. arvensis","Lycopsis arvensis subsp. arvensis",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,16,94,1,"wfo-0000533553","urn:lsid:ipni.org:names:113196-1","768591","Anchusa arvensis","species","wfo-4000001905","(L.) M.Bieb.","Boraginaceae","","",NA,"Anchusa","","arvensis","","species","Valid","Fl. Taur.-Caucas. 1: 123 (1808)","Accepted","","wfo-0000358507",NA,"Source in seed data: cmp Update namepublishedIn from Fl. Taur.-Caucas. 1: 123. 1808  to Fl. Taur.-Caucas. 1: 123 (1808), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/recor","http://www.theplantlist.org/tpl1.1/record/kew-2636464","The Boraginaceae TEN","A","kew-2636464","",TRUE,"Synonym","wfo-0000358507","Lycopsis arvensis"
"Lysimachia arvensis U.Manns & Anderb.","Lysimachia arvensis U.Manns & Anderb.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,18,95,1,"wfo-0000744184","urn:lsid:ipni.org:names:77100386-1","1019396","Lysimachia arvensis","species","wfo-4000022565","(L.) U.Manns & Anderb.","Primulaceae","","",NA,"Lysimachia","","arvensis","","species","Valid","Willdenowia 39: 51 (2009)","Accepted","","wfo-0000533162",NA,"Source in seed data: ksu Update namepublishedIn from Willdenowia 39(1): 51. 2009 [7 Jul 2009]  to Willdenowia 39: 51 (2009), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/r","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77100386-1","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2896568","",FALSE,"","",""
"Malus pumila Mill.","Malus pumila Mill.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,6,96,1,"wfo-0000991521","","20279","Malus pumila","species","","Kitam.","Rosaceae","","",NA,"Malus","","pumila","","species","","Flora Afghanistan. Results of the Kyoto university scientific expedition to the Karakoram and Hindukush, 1955 ; 1960 175 1960","Unchecked","","",NA,"Source in seed data: rjp More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-20279 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/rjp-20279 >The Plant List v.1.0</a>","http://www.theplantlist.org/tpl1.1/record/rjp-20279","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-20279","",FALSE,"","",""
"Malus pumila Mill.","Malus pumila Mill.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,6,96,2,"wfo-0000995107","urn:lsid:ipni.org:names:726373-1","24547","Malus pumila","species","","Poit. & Turpin","Rosaceae","","",NA,"Malus","","pumila","","species","","Pomol. Franç. 4: t. 322. 1846","Unchecked","","",NA,"Source in seed data: rjp Updated namePublishedIn from Pomologie fran‡aise. Receuil des plus beaux fruits cultiv‚s en France. Ouvrage orn‚ de magnifique gravures avec un texte descriptif et usuel. ; 1846 Pommier no.33, t.322 1846  to Pomol. Franç. ","http://www.theplantlist.org/tpl1.1/record/rjp-24547","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-24547","",FALSE,"","",""
"Malus pumila Mill.","Malus pumila Mill.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,6,96,3,"wfo-0001002644","","33240","Malus pumila","species","","Grossh.","Rosaceae","","",NA,"Malus","","pumila","","species","","Flora Kavkaza ; 1928 287 1934","Unchecked","","",NA,"Source in seed data: rjp More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-33240 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/rjp-33240 >The Plant List v.1.0</a>","http://www.theplantlist.org/tpl1.1/record/rjp-33240","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-33240","",FALSE,"","",""
"Malus pumila Mill.","Malus pumila Mill.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,6,96,4,"wfo-0001013584","urn:lsid:ipni.org:names:726372-1","5777","Malus pumila","species","wfo-4000022982","Mill.","Rosaceae","","",NA,"Malus","","pumila","","species","Valid","Gard. Dict. ed. 8 : Malus n.º 3 (1768)","Accepted","","",NA,"Source in seed data: rjp Update namepublishedIn from Gard. Dict., ed. 8. Malus no. 3. 1768 [16 Apr 1768]  to Gard. Dict. ed. 8 : Malus n.º 3 (1768), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:726372-1","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-5777","",FALSE,"","",""
"Malva pusilla Sm.","Malva pusilla Sm.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,4,97,1,"wfo-0000449525","urn:lsid:ipni.org:names:561868-1","640453","Malva pusilla","species","wfo-4000022983","Sm.","Malvaceae","","",NA,"Malva","","pusilla","","species","Valid","Engl. Bot. 4: t. 241 (1794)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Engl. Bot. 4: t. 241 1794  to Engl. Bot. 4: t. 241 (1794), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-250","http://www.theplantlist.org/tpl1.1/record/kew-2503981","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2503981","",FALSE,"","",""
"Matricaria recutita L.","Matricaria recutita L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,98,1,"wfo-0000106468","urn:lsid:ipni.org:names:231986-1","GCC-0ED2981D-73A7-4B7D-B8CB-0C09FDAC1AE2","Matricaria recutita","species","","L.","Asteraceae","","",NA,"Matricaria","","recutita","","species","","Sp. Pl. : 891 (1753)","Unchecked","","",NA,"Source in seed data: gcc Update namepublishedIn from Sp. Pl. 2: 891. 1753 [1 May 1753]  to Sp. Pl. : 891 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-64","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:231986-1","The Asteraceaae TEN","A","gcc-6463","",FALSE,"","",""
"Medicago lupulina L.","Medicago lupulina L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,10,99,1,"wfo-0000213454","urn:lsid:ipni.org:names:506268-1","8519","Medicago lupulina","species","wfo-4000023435","L.","Fabaceae","","",NA,"Medicago","","lupulina","","species","Valid","Sp. Pl.: 779 (1753)","Accepted","","",NA,"Source in seed data: ildis Update namepublishedIn from  to Sp. Pl. : 779 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8519 >The Plant List v.1.1.</a> Or","https://www.legumedata.org/taxonomy/taxon/368448","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","ild-8519","",TRUE,"Synonym","wfo-0001446996","Medicago lupulina var. axilis"
"Medicago lupulina L.","Medicago lupulina L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,10,99,2,"wfo-0000213454","urn:lsid:ipni.org:names:506268-1","8519","Medicago lupulina","species","wfo-4000023435","L.","Fabaceae","","",NA,"Medicago","","lupulina","","species","Valid","Sp. Pl.: 779 (1753)","Accepted","","",NA,"Source in seed data: ildis Update namepublishedIn from  to Sp. Pl. : 779 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8519 >The Plant List v.1.1.</a> Or","https://www.legumedata.org/taxonomy/taxon/368448","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","ild-8519","",TRUE,"Synonym","wfo-0001447002","Medicago lupulina var. glabra"
"Medicago lupulina L.","Medicago lupulina L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,10,99,3,"wfo-0000213454","urn:lsid:ipni.org:names:506268-1","8519","Medicago lupulina","species","wfo-4000023435","L.","Fabaceae","","",NA,"Medicago","","lupulina","","species","Valid","Sp. Pl.: 779 (1753)","Accepted","","",NA,"Source in seed data: ildis Update namepublishedIn from  to Sp. Pl. : 779 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8519 >The Plant List v.1.1.</a> Or","https://www.legumedata.org/taxonomy/taxon/368448","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","ild-8519","",TRUE,"Synonym","wfo-0001447007","Medicago lupulina var. scabra"
"Medicago falcata L.","Medicago falcata L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,9,100,1,"wfo-0000213427","urn:lsid:ipni.org:names:77190564-1","8493","Medicago falcata  subsp. falcata","subspecies","wfo-0000213426","L.","Fabaceae","","",NA,"Medicago","","falcata","falcata","subspecies","Valid","Unknown","Accepted","","",NA,"Source in seed data: ildis More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8493 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/ild-8493 >The Plant List v.1.0</a>","https://www.legumedata.org/taxonomy/taxon/1036008","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","ild-8493","",TRUE,"Synonym","wfo-0001446816","Medicago falcata var. aurea"
"Medicago falcata L.","Medicago falcata L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,9,100,2,"wfo-0000213427","urn:lsid:ipni.org:names:77190564-1","8493","Medicago falcata  subsp. falcata","subspecies","wfo-0000213426","L.","Fabaceae","","",NA,"Medicago","","falcata","falcata","subspecies","Valid","Unknown","Accepted","","",NA,"Source in seed data: ildis More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8493 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/ild-8493 >The Plant List v.1.0</a>","https://www.legumedata.org/taxonomy/taxon/1036008","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","ild-8493","",TRUE,"Synonym","wfo-0001446837","Medicago falcata var. major"
"Medicago falcata L.","Medicago falcata L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,9,100,3,"wfo-0000214252","urn:lsid:ipni.org:names:506488-1","9358","Medicago varia","species","wfo-4000023435","Martyn","Fabaceae","","",NA,"Medicago","","varia","","species","Valid","Fl. Rust.3: 87 (1793)","Accepted","","",NA,"Source in seed data: ildis Update namepublishedIn from Fl. Rust. iii. 87.  to Fl. Rust. 3: 87 (1793), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-9358 >The Pla","https://www.legumedata.org/taxonomy/taxon/369148","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","ild-9358","",TRUE,"Synonym","wfo-0001446839","Medicago falcata var. media"
"Medicago falcata L.","Medicago falcata L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,9,100,4,"wfo-0000213427","urn:lsid:ipni.org:names:77190564-1","8493","Medicago falcata  subsp. falcata","subspecies","wfo-0000213426","L.","Fabaceae","","",NA,"Medicago","","falcata","falcata","subspecies","Valid","Unknown","Accepted","","",NA,"Source in seed data: ildis More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8493 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/ild-8493 >The Plant List v.1.0</a>","https://www.legumedata.org/taxonomy/taxon/1036008","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","ild-8493","",TRUE,"Synonym","wfo-0001446841","Medicago falcata var. minor"
"Medicago polymorpha L.","Medicago polymorpha L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,101,1,"wfo-0000213460","urn:lsid:ipni.org:names:60465997-2","8528","Medicago polymorpha","species","wfo-4000023435","L.","Fabaceae","","",NA,"Medicago","","polymorpha","","species","Valid","Sp. Pl.: 779, 1200 (1753)","Accepted","","",NA,"Source in seed data: ildis Update namepublishedIn from  to Sp. Pl. : 779, 1200 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8528 >The Plant List v.1.1.<","https://www.legumedata.org/taxonomy/taxon/369061","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","ild-8528","",FALSE,"","",""
"Medicago sativa subsp. varia","Medicago sativa subsp. varia (Martyn)Arcang.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,102,1,"wfo-0000214252","urn:lsid:ipni.org:names:506488-1","9358","Medicago varia","species","wfo-4000023435","Martyn","Fabaceae","","",NA,"Medicago","","varia","","species","Valid","Fl. Rust.3: 87 (1793)","Accepted","","",NA,"Source in seed data: ildis Update namepublishedIn from Fl. Rust. iii. 87.  to Fl. Rust. 3: 87 (1793), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-9358 >The Pla","https://www.legumedata.org/taxonomy/taxon/369148","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","ild-9358","",TRUE,"Synonym","wfo-0000186768","Medicago sativa subsp. varia"
"Medicago sativa subsp. varia","Medicago sativa subsp. varia (Martyn)Arcang.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,102,2,"wfo-0001055367","urn:lsid:ipni.org:names:506488-1","13035739","Medicago × varia","species","wfo-4000023435","Martyn","Fabaceae","","",NA,"Medicago","","varia","","species","Valid","Fl. Rust. 3: 87 (1793)","Accepted","","",NA,"Source in seed data: tro Update namepublishedIn from Fl. Rust. 3: , pl. 87 1793  to Fl. Rust. 3: 87 (1793), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-1303573","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:506488-1","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","tro-13035739","×",TRUE,"Synonym","wfo-0000200786","Medicago sativa subsp. varia"
"Mentha arvensis L.","Mentha arvensis L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,8,103,1,"wfo-0000240492","urn:lsid:ipni.org:names:450311-1","124520","Mentha canadensis","species","wfo-4000023748","L.","Lamiaceae","","",NA,"Mentha","","canadensis","","species","Valid","Sp. Pl. : 577 (1753)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 577 1753  to Sp. Pl. : 577 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-124520 >The Plant L","http://www.theplantlist.org/tpl1.1/record/kew-124520","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-124520","",TRUE,"Synonym","wfo-0000240362","Mentha arvensis f. glabra"
"Mentha arvensis L.","Mentha arvensis L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,8,103,2,"wfo-0000240492","urn:lsid:ipni.org:names:450311-1","124520","Mentha canadensis","species","wfo-4000023748","L.","Lamiaceae","","",NA,"Mentha","","canadensis","","species","Valid","Sp. Pl. : 577 (1753)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 577 1753  to Sp. Pl. : 577 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-124520 >The Plant L","http://www.theplantlist.org/tpl1.1/record/kew-124520","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-124520","",TRUE,"Synonym","wfo-0000240369","Mentha arvensis f. lanata"
"Mentha arvensis L.","Mentha arvensis L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,8,103,3,"wfo-0000240349","urn:lsid:ipni.org:names:30026217-2","124385","Mentha arvensis","species","wfo-4000023748","L.","Lamiaceae","","",NA,"Mentha","","arvensis","","species","Valid","Sp. Pl. : 577 (1753)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 577 1753  to Sp. Pl. : 577 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-124385 >The Plant L","http://www.theplantlist.org/tpl1.1/record/kew-124385","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-124385","",TRUE,"Synonym","wfo-0000812838","Mentha arvensis f. domita"
"Neslia paniculata","Neslia paniculata (L.) Desv.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,104,1,"wfo-0000380354","urn:lsid:ipni.org:names:287664-1","519915","Neslia paniculata","species","wfo-4000025971","(L.) Desv.","Brassicaceae","","",NA,"Neslia","","paniculata","","species","Valid","J. Bot. Agric. 3: 162 (1815)","Accepted","","wfo-0000368900",NA,"Source in seed data: cmp Update namepublishedIn from J. Bot. Agric. 3: 162 1814 publ. 1815  to J. Bot. Agric. 3: 162 (1815), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/r","http://www.theplantlist.org/tpl1.1/record/kew-2381087","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2381087","",FALSE,"","",""
"Oxybasis glauca S.Fuentes, Uotila & Borsch","Oxybasis glauca S.Fuentes, Uotila & Borsch",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,27,105,1,"wfo-0001302717","","2223009","Oxybasis glauca","species","","(L.) S. Fuentes, Uotila & Borsch","Amaranthaceae","","",NA,"Oxybasis","","glauca","","species","","","Unchecked","","",NA,"Source in seed data: Flora of Italy New name from FOI and WFOID provided by Walter B. on email Mar. 11 2022","","The Caryophyllales Taxonomic Expert Network","A","","",FALSE,"","",""
"Oxybasis rubra","Oxybasis rubra (L.) S.Fuentes, Uotila & Borsch",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,TRUE,6,106,1,"wfo-4000027538","urn:lsid:ipni.org:names:6952-1","40035312","Oxybasis","genus","wfo-7000000017","Kar. & Kir.","Amaranthaceae","","",NA,"Oxybasis","","","","genus","Valid","Bull. Soc. Imp. Naturalistes Moscou 15: 738 (1842)","Accepted","","",NA,"Source in seed data:  Update namepublishedIn from Bull. Soc. Imp. Naturalistes Moscou 14: 738–739. 1841.  to Bull. Soc. Imp. Naturalistes Moscou 15: 738 (1842), information provided by Alan E. on email Jun. 07 2021","","The Caryophyllales Taxonomic Expert Network","A","","",FALSE,"","",""
"Papaver somniferum L.","Papaver somniferum L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,107,1,"wfo-0000480963","urn:lsid:ipni.org:names:673724-1","697176","Papaver somniferum","species","wfo-4000027914","L.","Papaveraceae","Papaveroideae","Papavereae",NA,"Papaver","","somniferum","","species","Valid","Sp. Pl. : 508 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 508 1753  to Sp. Pl. : 508 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2561497 >The Plant ","http://www.theplantlist.org/tpl1.1/record/kew-2561497","The Papaveraceae TEN","A","kew-2561497","",FALSE,"","",""
"Pedicularis adunca M. Bieb. ex Steven","Pedicularis adunca M. Bieb. ex Steven",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,19,108,1,"wfo-0000470757","urn:lsid:ipni.org:names:806744-1","678234","Pedicularis adunca","species","wfo-4000028414","M.Bieb. ex Steven","Orobanchaceae","","",NA,"Pedicularis","","adunca","","species","Valid","Mém. Soc. Imp. Naturalistes Moscou 6: 29 (1823)","Accepted","","",NA,"Source in seed data: ksu Update namepublishedIn from Mém. Soc. Imp. Naturalistes Moscou vi. (1823) 29.  to Mém. Soc. Imp. Naturalistes Moscou 6: 29 (1823), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=htt","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:806744-1","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2542374","",FALSE,"","",""
