rawName,rawName.ORIG,Squished,Brackets.detected,Number.detected,Unique,Matched,Fuzzy,Fuzzy.toomany,Fuzzy.two,Fuzzy.one,Fuzzy.dist,OriSeq,Subseq,taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,references,source,majorGroup,tplID,Hybrid,New.accepted,Old.status,Old.ID,Old.name,One.Reason
Eleocharis macrostachya,Eleocharis macrostachya,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,6,1,wfo-0000404908,urn:lsid:ipni.org:names:89705-2,242616,Eleocharis macrostachya,species,wfo-4000013172,Britton,Cyperaceae,"","",,Eleocharis,"",macrostachya,"",species,Valid,Fl. S.E. U.S. : 184 (1903),Accepted,"","",,"Source in seed data: wcs Updated scientificnameAuthorship from Britton to Britton in Small, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-242616 >The Plant List ",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:89705-2,The Cyperaceae TEN,A,kew-242616,"",FALSE,"","","",""
Eleocharis mamillata subsp. mamillata,Eleocharis mamillata subsp. mamillata,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,7,1,wfo-0000626333,urn:lsid:ipni.org:names:77169162-1,274301,Eleocharis mamillata  subsp. mamillata,subspecies,wfo-0000404955,"",Cyperaceae,"","",,Eleocharis,"",mamillata,mamillata,subspecies,Valid,Unknown,Accepted,"","",,"Source in seed data: wcs Updated taxonomicStatus from Synonym to Accepted, information provided by Alan E. on email Jun. 03 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-274301 >The Plant List v.1.1.</a> Origin",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169162-1,The Cyperaceae TEN,A,kew-274301,"",FALSE,"","","",""
Eleocharis kamtschatica,Eleocharis kamtschatica,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,8,1,wfo-0000404465,urn:lsid:ipni.org:names:89683-2,242555,Eleocharis kamtschatica,species,wfo-4000013172,(C.A.Mey.) Kom.,Cyperaceae,"","",,Eleocharis,"",kamtschatica,"",species,Valid,Fl. Kamtschatka  1: 207 (1927),Accepted,"",wfo-0000539767,,"Source in seed data: wcs Updated scientificnameAuthorship from (C.A.Mey.) Kom. to Kom., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-242555 >The Plant List v.1.",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:89683-2,The Cyperaceae TEN,A,kew-242555,"",FALSE,"","","",""
Carex pediformis subsp. pediformis,Carex pediformis subsp. pediformis,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,18,9,1,wfo-0000349868,urn:lsid:ipni.org:names:301479-1,229592,Carex pediformis,species,wfo-4000006709,C.A.Mey.,Cyperaceae,"","",,Carex,"",pediformis,"",species,Valid,Mém. Acad. Imp. Sci. St.-Pétersbourg Divers Savans  1: 219 (1831),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Mém. Acad. Imp. Sci. St.-Pétersbourg Divers Savans i. (1831) 219. t. 10.  to Mém. Acad. Imp. Sci. St.-Pétersbourg Divers Savans 1: 219 (1831), information provided by Alan E. on email Jun. 07 2021 ",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:301479-1,The Cyperaceae TEN,A,kew-229592,"",FALSE,"","","",""
Carex ericetorum,Carex ericetorum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,1,1,wfo-0000346431,urn:lsid:ipni.org:names:299646-1,226367,Carex ericetorum,species,wfo-4000006709,Pollich,Cyperaceae,"","",,Carex,"",ericetorum,"",species,Valid,Hist. Pl. Palat.  2: 580 (1777),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Hist. Pl. Palat. 2: 580. 1777  to Hist. Pl. Palat. 2: 580 (1777), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:299646-1,The Cyperaceae TEN,A,kew-226367,"",FALSE,"","","",""
Carex petricosa var. misandroides,Carex petricosa var. misandroides,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,2,1,wfo-0000349979,urn:lsid:ipni.org:names:46868-2,229696,Carex petricosa  var. misandroides,variety,wfo-0000349976,(Fernald) B.Boivin,Cyperaceae,"","",,Carex,"",petricosa,misandroides,variety,Valid,Phytologia  43: 83 (1979),Accepted,"",wfo-0000348917,,"Source in seed data: wcs Update namepublishedIn from Phytologia 43: 83 1979  to Phytologia 43: 83 (1979), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-229696 >T",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:46868-2,The Cyperaceae TEN,A,kew-229696,"",FALSE,"","","",""
Carex atrosquamea,Carex atrosquamea,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,3,1,wfo-0000344744,urn:lsid:ipni.org:names:45821-2,224792,Carex atrosquama,species,wfo-4000006709,Mack.,Cyperaceae,"","",,Carex,"",atrosquama,"",species,Valid,Proc. Biol. Soc. Washington  25: 51 (1912),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Proc. Biol. Soc. Wash. 25: 51 1912  to Proc. Biol. Soc. Washington 25: 51 (1912), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.or",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:45821-2,The Cyperaceae TEN,A,kew-224792,"",FALSE,"","","",""
Carex meyeriana,Carex meyeriana,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,4,1,wfo-0000348827,urn:lsid:ipni.org:names:300962-1,228615,Carex meyeriana,species,wfo-4000006709,Kunth,Cyperaceae,"","",,Carex,"",meyeriana,"",species,Valid,Enum. Pl.  2: 438 (1837),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Enum. Pl. [Kunth] 2: 438. 1837 [1-6 May 1837]  to Enum. Pl. 2: 438 (1837), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:300962-1,The Cyperaceae TEN,A,kew-228615,"",FALSE,"","","",""
Carex schmidtii,Carex schmidtii,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,5,1,wfo-0000351057,urn:lsid:ipni.org:names:302133-1,230702,Carex schmidtii,species,wfo-4000006709,Meinsh.,Cyperaceae,"","",,Carex,"",schmidtii,"",species,Valid,Beitr. Kenntn. Russ. Reich.  26: 224 (1871),Accepted,"",wfo-0000348747,,"Source in seed data: wcs Update namepublishedIn from Beitr. Kenntn. Russ. Reiches 26: 224. (1871)  to Beitr. Kenntn. Russ. Reich. 26: 224 (1871), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.thep",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:302133-1,The Cyperaceae TEN,A,kew-230702,"",FALSE,"","","",Not a synonym
Carex pseudocuraica,Carex pseudocuraica,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,6,1,wfo-0000350326,urn:lsid:ipni.org:names:301735-1,230021,Carex pseudocuraica,species,wfo-4000006709,F.Schmidt,Cyperaceae,"","",,Carex,"",pseudocuraica,"",species,Valid,"Reis. Amur-Land., Bot. : 67 (1868)",Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Reis. Amur-Land., Bot. 67. 1868 [Sep-Oct 1868]  to Reis. Amur-Land., Bot. : 67 (1868), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantli",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:301735-1,The Cyperaceae TEN,A,kew-230021,"",FALSE,"","","",""
Carex praecox,Carex praecox,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,7,2,wfo-0000350207,urn:lsid:ipni.org:names:324495-2,229908,Carex praecox,species,wfo-4000006709,Schreb.,Cyperaceae,"","",,Carex,"",praecox,"",species,Valid,Spic. Fl. Lips. : 63 (1771),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Spic. Fl. Lips. 63 1771  to Spic. Fl. Lips. : 63 (1771), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-22990",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:324495-2,The Cyperaceae TEN,A,kew-229908,"",FALSE,"","","",Not a synonym
Carex pachystachya,Carex pachystachya,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,8,1,wfo-0000349651,urn:lsid:ipni.org:names:301393-1,229391,Carex pachystachya,species,wfo-4000006709,Cham. ex Steud.,Cyperaceae,"","",,Carex,"",pachystachya,"",species,Valid,Syn. Pl. Glumac.  2: 197 (1855),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Syn. Pl. Glumac. 2: 197 1855  to Syn. Pl. Glumac. 2: 197 (1855), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/k",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:301393-1,The Cyperaceae TEN,A,kew-229391,"",FALSE,"","","",""
Avenula pubescens,Avenula pubescens,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,9,1,wfo-0000852708,urn:lsid:ipni.org:names:392028-1,398317,Avenula pubescens,species,wfo-4000003766,(Huds.) Dumort.,Poaceae,"","",,Avenula,"",pubescens,"",species,Valid,Bull. Soc. Roy. Bot. Belgique  7: 68 (1868),Accepted,"",wfo-0000852192,,"Source in seed data: wcs Update namepublishedIn from Bull. Soc. Roy. Bot. Belgique vii. 68 (1868), in adnot.  to Bull. Soc. Roy. Bot. Belgique 7: 68 (1868), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:392028-1,The Poaceae TEN,A,kew-398317,"",FALSE,"","","",""
Sphenopholis intermedia,Sphenopholis intermedia,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,1,1,wfo-0000900792,urn:lsid:ipni.org:names:242037-2,443869,Sphenopholis intermedia,species,wfo-4000036049,(Rydb.) Rydb.,Poaceae,"","",,Sphenopholis,"",intermedia,"",species,Valid,Bull. Torrey Bot. Club  36: 533 (1909),Accepted,"",wfo-0000865172,,"Source in seed data: wcs Updated scientificnameAuthorship from (Rydb.) Rydb. to Rydb., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-443869 >The Plant List v.1.1",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:242037-2,The Poaceae TEN,A,kew-443869,"",FALSE,"","","",""
Agrostis alaskana,Agrostis alaskana,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,2,1,wfo-0000843613,urn:lsid:ipni.org:names:385720-1,389557,Agrostis exarata,species,wfo-4000000996,Trin.,Poaceae,"","",,Agrostis,"",exarata,"",species,Valid,Gram. Unifl. Sesquifl. : 205 (1824),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Gram. Unifl. Sesquifl. 205 1824  to Gram. Unifl. Sesquifl. : 205 (1824), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:385720-1,The Poaceae TEN,A,kew-389557,"",TRUE,Synonym,wfo-0000843119,Agrostis alaskana,""
Glyceria grandis var. komarovii,Glyceria grandis var. komarovii,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,3,1,wfo-0000873218,urn:lsid:ipni.org:names:110976-2,417812,Glyceria grandis,species,wfo-4000015842,S.Watson,Poaceae,"","",,Glyceria,"",grandis,"",species,Valid,"Manual , ed. 6: 667 (1890)",Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Manual (Gray), ed. 6. 667. 1890  to Manual , ed. 6: 667 (1890), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ke",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:110976-2,The Poaceae TEN,A,kew-417812,"",TRUE,Synonym,wfo-0000873220,Glyceria grandis var. komarovii,""
Muhlenbergia glomerata,Muhlenbergia glomerata,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,4,1,wfo-0000880751,urn:lsid:ipni.org:names:409033-1,425090,Muhlenbergia glomerata,species,wfo-4000024954,(Willd.) Trin.,Poaceae,"","",,Muhlenbergia,"",glomerata,"",species,Valid,Gram. Unifl. Sesquifl. : 191 (1824),Accepted,"",wfo-0000894676,,"Source in seed data: wcs Updated scientificnameAuthorship from (Willd.) Trin. to Trin., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-425090 >The Plant List v.1.",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:409033-1,The Poaceae TEN,A,kew-425090,"",FALSE,"","","",""
Actaea spicata,Actaea spicata,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,5,1,wfo-0000519125,urn:lsid:ipni.org:names:303913-2,752949,Actaea spicata,species,wfo-4000000488,L.,Ranunculaceae,"","",,Actaea,"",spicata,"",species,Valid,Sp. Pl. : 504 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 504 1753  to Sp. Pl. : 504 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2620577 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2620577,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2620577,"",FALSE,"","","",""
Thalictrum venulosum,Thalictrum venulosum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,6,1,wfo-0001129279,urn:lsid:ipni.org:names:250893-2,27100249,Thalictrum venulosum,species,wfo-4000038055,Trel.,Ranunculaceae,"","",,Thalictrum,"",venulosum,"",species,Valid,Proc. Boston Soc. Nat. Hist. 23: 302 (1886),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from Proc. Boston Soc. Nat. Hist. 23: 302 1886  to Proc. Boston Soc. Nat. Hist. 23: 302 (1886), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.thepla",http://www.theplantlist.org/tpl1.1/record/tro-27100249,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-27100249,"",FALSE,"","","",""
Thalictrum foetidum,Thalictrum foetidum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,7,1,wfo-0000454083,urn:lsid:ipni.org:names:714440-1,648968,Thalictrum foetidum,species,wfo-4000038055,L.,Ranunculaceae,"","",,Thalictrum,"",foetidum,"",species,Valid,Sp. Pl. : 545 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 1: 545. 1753 [1 May 1753]  to Sp. Pl. : 545 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-25",http://www.theplantlist.org/tpl1.1/record/kew-2512696,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2512696,"",FALSE,"","","",""
Anemone ranunculoides subsp. jenisseensis,Anemone ranunculoides subsp. jenisseensis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,8,1,wfo-0000535998,urn:lsid:ipni.org:names:13541-2,771002,Anemonoides ranunculoides,species,wfo-4000002057,(L.) Holub,Ranunculaceae,"","",,Anemonoides,"",ranunculoides,"",species,Valid,Folia Geobot. Phytotax. 8: 166 (1973),Accepted,"",wfo-0000535723,,"Source in seed data: cmp Update namepublishedIn from Folia Geobot. Phytotax. 8: 166 1973  to Folia Geobot. Phytotax. 8: 166 (1973), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/t",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:13541-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2638889,"",TRUE,Synonym,wfo-0000535727,Anemone ranunculoides subsp. jenisseensis,""
Anemone biarmiensis,Anemone biarmiensis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,9,1,wfo-0000535003,urn:lsid:ipni.org:names:708179-1,770076,Anemonastrum biarmiense,species,wfo-4000002051,(Juz.) Holub,Ranunculaceae,"","",,Anemonastrum,"",biarmiense,"",species,Valid,Folia Geobot. Phytotax. 12: 428 (1977),Accepted,"",wfo-0000535122,,"Source in seed data: cmp Update namepublishedIn from Folia Geobot. Phytotax. 12(4): 428. 1977  to Folia Geobot. Phytotax. 12: 428 (1977), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:708179-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2637954,"",TRUE,Synonym,wfo-0000535122,Anemone biarmiensis,""
Ranunculus abortivus,Ranunculus abortivus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,1,1,wfo-0001129250,urn:lsid:ipni.org:names:712111-1,27100133,Ranunculus abortivus,species,wfo-4000032540,L.,Ranunculaceae,"","",,Ranunculus,"",abortivus,"",species,Valid,Sp. Pl. : 551 (1753),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from Sp. Pl. 1: 551 1753  to Sp. Pl. : 551 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-27100133 >The Pl",http://www.theplantlist.org/tpl1.1/record/tro-27100133,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-27100133,"",FALSE,"","","",""
Ranunculus pensylvanicus,Ranunculus pensylvanicus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,2,1,wfo-0001129265,urn:lsid:ipni.org:names:713481-1,27100204,Ranunculus pensylvanicus,species,wfo-4000032540,L.f.,Ranunculaceae,"","",,Ranunculus,"",pensylvanicus,"",species,Valid,Suppl. Pl. : 272 (1782),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from Suppl. Pl. 272 1781  to Suppl. Pl. : 272 (1782), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-27100204 >The",http://www.theplantlist.org/tpl1.1/record/tro-27100204,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-27100204,"",FALSE,"","","",""
Ranunculus macounii,Ranunculus macounii,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,3,1,wfo-0001129262,urn:lsid:ipni.org:names:713148-1,27100190,Ranunculus macounii,species,wfo-4000032540,Britton,Ranunculaceae,"","",,Ranunculus,"",macounii,"",species,Valid,Trans. New York Acad. Sci. 12: 2 (1892),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from Trans. New York Acad. Sci. 12: 3 1892  to Trans. New York Acad. Sci. 12: 2 (1892), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.o",http://www.theplantlist.org/tpl1.1/record/tro-27100190,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-27100190,"",FALSE,"","","",""
Corydalis bracteata,Corydalis bracteata,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,4,1,wfo-0000622112,urn:lsid:ipni.org:names:672095-1,868783,Corydalis bracteata,species,wfo-4000009387,(Stephan ex Willd.) Pers.,Papaveraceae,Fumarioideae,Fumarieae,,Corydalis,"",bracteata,"",species,Valid,Syn. Pl. 2: 269 (1806),Accepted,"",wfo-0000693157,,"Source in seed data: cmp Update namepublishedIn from Syn. Pl. 2: 269 1806  to Syn. Pl. 2: 269 (1806), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2738507 >The ",http://www.theplantlist.org/tpl1.1/record/kew-2738507,The Papaveraceae TEN,A,kew-2738507,"",FALSE,"","","",""
Corydalis aurea,Corydalis aurea,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,5,1,wfo-0000622065,urn:lsid:ipni.org:names:66345-2,868738,Corydalis aurea,species,wfo-4000009387,Willd.,Papaveraceae,Fumarioideae,Fumarieae,,Corydalis,"",aurea,"",species,Valid,Enum. Pl. : 740 (1809),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Enum. Pl. 740 1809  to Enum. Pl. : 740 (1809), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2738462 >The Pl",http://www.theplantlist.org/tpl1.1/record/kew-2738462,The Papaveraceae TEN,A,kew-2738462,"",FALSE,"","","",""
Capnoides sempervirens,Capnoides sempervirens,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,6,1,wfo-0000584372,urn:lsid:ipni.org:names:671943-1,828292,Capnoides sempervirens,species,wfo-4000006598,(L.) Borkh.,Papaveraceae,Fumarioideae,Fumarieae,,Capnoides,"",sempervirens,"",species,Valid,Arch. Bot. (Leipzig) 1(2): 44 (1797),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Arch. Bot. [Leipzig] 1(2): 44. 1797 [May-Dec 1797]  to Arch. Bot. (Leipzig) 1(2): 44 (1797), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.thep",http://www.theplantlist.org/tpl1.1/record/kew-2696862,The Papaveraceae TEN,A,kew-2696862,"",FALSE,"","","",""
Drosera intermedia,Drosera intermedia,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,7,2,wfo-0000945976,urn:lsid:ipni.org:names:84157-2,64392,Drosera intermedia,species,wfo-4000012595,Hayne,Droseraceae,"","",,Drosera,"",intermedia,"",species,Valid,"Bot. Bilderb. 3: t. 3, f. B (1798)",Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Bot. Bilderb. 3: t. 3, fig. B 1798  to Bot. Bilderb. 3: t. 3, f. B (1798), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.",http://www.theplantlist.org/tpl1.1/record/kew-64392,The Caryophyllales TEN -The Caryophyllales Network,A,kew-64392,"",FALSE,"","","",Not a synonym
Stellaria holostea,Stellaria holostea,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,8,1,wfo-0000436323,urn:lsid:ipni.org:names:307758-2,618822,Stellaria holostea,species,wfo-4000036401,L.,Caryophyllaceae,"","",,Stellaria,"",holostea,"",species,Valid,Sp. Pl. : 421 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 421 1753  to Sp. Pl. : 421 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2481934 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2481934,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2481934,"",FALSE,"","","",""
Stellaria ruscifolia subsp. aleutica,Stellaria ruscifolia subsp. aleutica,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,9,1,wfo-0001291743,urn:lsid:ipni.org:names:159445-1,6301603,Stellaria ruscifolia,species,wfo-4000036401,Pall. ex D.F.K.Schltdl.,Caryophyllaceae,"","",,Stellaria,"",ruscifolia,"",species,Valid,Mag. Neuesten Entdeck. Gesammten Naturk. Ges. Naturf. Freunde Berlin 7: 194 (1816),Accepted,"","",,"Source in seed data: tro Updated scientificnameAuthorship from D.F.K.Schltdl. to Pall. ex D.F.K.Schltdl., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-6301603 >",http://www.theplantlist.org/tpl1.1/record/tro-6301603,The Caryophyllales TEN -The Caryophyllales Network,A,tro-6301603,"",TRUE,Synonym,wfo-0001291744,Stellaria ruscifolia subsp. aleutica,""
Silene polaris,Silene polaris,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,1,1,wfo-0000438847,urn:lsid:ipni.org:names:156903-1,622554,Silene baschkirorum,species,wfo-4000035363,Janisch.,Caryophyllaceae,"","",,Silene,"",baschkirorum,"",species,Valid,Izv. Saratovsk. Obshch. Estestvoisp. 3(1): 33 (1929),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Izv. Saratovsk. Obshch. Estestvoisp. 3(1): 33 1929  to Izv. Saratovsk. Obshch. Estestvoisp. 3(1): 33 (1929), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href",http://www.theplantlist.org/tpl1.1/record/kew-2485779,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2485779,"",TRUE,Synonym,wfo-0000439675,Silene polaris,""
Silene linnaeana,Silene linnaeana,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,2,1,wfo-0000439554,urn:lsid:ipni.org:names:1021125-1,623757,Silene samojedorum,species,wfo-4000035363,(Sambuk) Oxelman,Caryophyllaceae,"","",,Silene,"",samojedorum,"",species,Valid,Nordic J. Bot. 20: 516 (2000 publ. 2001),Accepted,"",wfo-0000734592,,"Source in seed data: cmp Update namepublishedIn from Nordic J. Bot. 20: 516 2000 publ. 2001  to Nordic J. Bot. 20: 516 (2000 publ. 2001), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist",http://www.theplantlist.org/tpl1.1/record/kew-2486990,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2486990,"",TRUE,Synonym,wfo-0000441024,Silene linnaeana,""
Salicornia dolichostachya subsp. pojarkovae,Salicornia dolichostachya subsp. pojarkovae,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,3,1,wfo-0000435597,urn:lsid:ipni.org:names:166581-1,617780,Salicornia pojarkovae,species,wfo-4000033839,N.Semenova,Amaranthaceae,"","",,Salicornia,"",pojarkovae,"",species,Valid,Fl. Murmansk. Obl. 3: 367 (1956),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from in Fl. Murm. Prov. 3: 367 1956  to Fl. Murmansk. Obl. 3: 367 (1956), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/reco",http://www.theplantlist.org/tpl1.1/record/kew-2480886,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2480886,"",TRUE,Synonym,wfo-0000435527,Salicornia dolichostachya subsp. pojarkovae,""
